,Date,User,Tweet,retweetCount,likeCount,replyCount,followersCount,neg,neu,pos,compound,engagement,absolute intensity
129,2023-04-09 23:59:27+00:00,Eric_mascot93,@ThisisLukeOwen I watched the movie then watched your review and you missed one Easter egg that I’m sure a few people might not have notice but the guy playing jump man is based on the Mario from the 1993 movie and is voiced by the real Mario ;),0,0,0,68,0.031,0.849,0.12,0.5574,0,0.5574
130,2023-04-09 23:59:27+00:00,violettalottie,@AreuMadLoL @egirltwink It’s a good fun silly movie but I think if someone calls it cinema then they’re probably just joking,0,2,1,2474,0.0,0.694,0.306,0.6705,3,0.6705
131,2023-04-09 23:59:27+00:00,0414disney,"👏　♾️🌍　🎤
Amazon Music内でホイットニー・ヒューストンのDidn't We Almost Have It Allを見る
https://t.co/Nhnj0qEagW",0,0,0,110,0.0,0.892,0.108,0.1779,0,0.1779
132,2023-04-09 23:59:26+00:00,ColinMc12204716,"THE COMING OF THE KING #godmessage #godslove #relaxingmusic https://t.co/NosxpGCB3W via @YouTube 
Relaxing Ambient Music.
Body &amp; Mind Relaxing Music.
The Dark days may be here now as you can see around the world.
Do not stop the light that shines on you.
#godsradio #amabientmusic",0,0,0,142,0.0,0.832,0.168,0.8068,0,0.8068
133,2023-04-09 23:59:26+00:00,dtlworldwide,@youcancallmeTEN @Ybnl_comedian https://t.co/a1wPtLAfol  Is this the type of music you care for?,0,0,0,248,0.0,0.775,0.225,0.4939,0,0.4939
134,2023-04-09 23:59:26+00:00,willmalone365,"Air is an ok movie, but worth seeing for the inspirational Matt Damon speech",0,0,0,116,0.0,0.567,0.433,0.8126,0,0.8126
135,2023-04-09 23:59:26+00:00,EliseStGeorge,"@libra10584 I cuss a lot too....BUT it makes sense...I'm not cussing like a yt person in a bad horror movie 😂

Just dropping mfers and bitches where they don't make sense is not funny...it is no longer the 90s and ppl are more intelligent than that",0,1,1,171,0.229,0.635,0.136,-0.7294,2,0.7294
136,2023-04-09 23:59:26+00:00,ahamad___0786,@Aayat51 Movie achhi bnati h,0,0,0,3592,0.0,1.0,0.0,0.0,0,0.0
137,2023-04-09 23:59:25+00:00,GustavoHR_Costa,"https://t.co/7VLeiLz25K

new stuff is out

I like music :^) https://t.co/KodWu26uKv",0,1,0,12,0.0,0.588,0.412,0.6808,1,0.6808
138,2023-04-09 23:59:25+00:00,Jimmywoodward94,@franklinsherald another WOAK  M-SHEEE-U movie !!!,0,1,0,18,0.0,1.0,0.0,0.0,1,0.0
139,2023-04-09 23:59:25+00:00,Yugison1,@ruke_agbro @yvngplank What movie is this from ts got me dead everytime 💀,0,0,1,13,0.264,0.736,0.0,-0.6486,1,0.6486
140,2023-04-09 23:59:24+00:00,music_monster01,"@A_mahalo_2 ありがとございます〜！
大丈夫ですよー！
昔の仕事の時は日常茶飯事でしたもの❤️
お優しい。。しゅき❤️🫶",0,1,1,477,0.0,1.0,0.0,0.0,2,0.0
141,2023-04-09 23:59:24+00:00,clowntownbigboy,@parallax_luffy @The_Movie_Goer @newworldartur This is the second time he’s left a comment like this in relation to garp bro’s an A1 hater,0,0,1,3,0.111,0.791,0.099,-0.0772,1,0.0772
142,2023-04-09 23:59:24+00:00,johankato_,Music is so good cos like how can a mix of sounds make me forget about anything bothering me,0,3,1,180,0.173,0.577,0.25,0.4597,4,0.4597
143,2023-04-09 23:59:24+00:00,Tbcw2,@Lukewearechange I would watch this movie.,0,2,0,4,0.0,1.0,0.0,0.0,2,0.0
144,2023-04-09 23:59:23+00:00,manabus_movie,@curryNOprince おは綺麗ルウ🍛,0,0,0,4009,0.0,1.0,0.0,0.0,0,0.0
145,2023-04-09 23:59:23+00:00,Cartoonico,@ledatoons13 Other studios exist and even Disney is still going to make serialized shows but for D+ since story-driven shows do better on streaming services.,0,2,1,501,0.0,0.862,0.138,0.5927,3,0.5927
146,2023-04-09 23:59:23+00:00,lunaforbts,O alguien que quiera intercambiar una cuenta de Apple Music por una de Spotify Premium?? Tengo una libre.,0,0,0,391,0.0,1.0,0.0,0.0,0,0.0
147,2023-04-09 23:59:23+00:00,KCLiveMusicBlog,"Taking some long rips on the ride home. It's 72 and sunny. Stevie Wonder's ""Dont You Worry"" comes on. 

That's it. I'm calling it a day.  When the universe says you listen.",0,5,0,3332,0.0,0.852,0.148,0.6377,5,0.6377
148,2023-04-09 23:59:23+00:00,RKIVEK0YA,my personal feelings aside I CANT MAKE  THE MUSIC NOT BOP https://t.co/w1wH1UItJd,0,0,0,216,0.0,1.0,0.0,0.0,0,0.0
149,2023-04-09 23:59:23+00:00,Ianterweb,Might see the Mario movie next week :3!!!!!,0,0,0,22,0.0,1.0,0.0,0.0,0,0.0
150,2023-04-09 23:59:23+00:00,KateScarves,"""Think of Me"" Phantom of the Opera
#phantomoftheopera #design #musical #music https://t.co/HViple298r",0,0,0,2,0.0,1.0,0.0,0.0,0,0.0
151,2023-04-09 23:59:22+00:00,harman053,"【movie】
Hello! Project DVD MAGAZINE Vol.54 CM
https://t.co/o6ew2Fh6ZM

メンバーだけで作り上げるTV番組、一体どうなる?!
2017年3月25日発売 #country_girls",0,0,0,407,0.0,1.0,0.0,0.0,0,0.0
152,2023-04-09 23:59:22+00:00,kiove7,@BIGHIT_MUSIC SOPEEEE COMEBACK,0,0,0,30,0.0,1.0,0.0,0.0,0,0.0
153,2023-04-09 23:59:22+00:00,Ackey_Music,"朝起きて何気に花壇を見たら
以前拾って来た多肉植物に
花が咲き始めてた( ꒪ͧ-꒪ͧ)

しかしこの多肉植物
よく自生してるのを見るけど
なんという名前なんだろう( ꒪ͧ-꒪ͧ)？

#多肉植物 #花 
#キリトリノセカイ 
#写真好きな人と繋がりたい https://t.co/27fRFeXsqF",0,3,1,70,0.0,1.0,0.0,0.0,4,0.0
154,2023-04-09 23:59:22+00:00,lvrofcyj,"yo if anyone wants to be apple music moots follow me 😎

https://t.co/ixxFbBKsh8",0,3,1,4787,0.0,0.833,0.167,0.4588,4,0.4588
155,2023-04-09 23:59:22+00:00,Rbycandy,Watch the original Ghost in the shell. Incredible movie.,0,1,0,112,0.198,0.603,0.198,0.0,1,0.0
156,2023-04-09 23:59:21+00:00,acomicbookgirl,Oh nice the birthday movie I never asked for. 😂😂,0,2,0,2359,0.135,0.496,0.369,0.8225,2,0.8225
157,2023-04-09 23:59:21+00:00,bmurphypointman,#WritingCommunity #blog  #book #poetry #music #art #shortstory #script #film #movie #blogger #affiliatemarketing #twitter #socialmedia #digitalmarketing Time for a  #writerslift  #creativity  #PointmanRT #BMPRT #RT #writer #earnmoney https://t.co/fsM6rCzbH9,0,1,0,84516,0.0,0.906,0.094,0.3818,1,0.3818
158,2023-04-09 23:59:21+00:00,ThaSiTHAPRNTiCE,Top 5 scenes I saw from a movie last year https://t.co/R6d9wOZbTI,0,1,1,507,0.0,0.847,0.153,0.2023,2,0.2023
159,2023-04-09 23:59:21+00:00,BryanBa74485350,"💥♟️DarthDooku4474♟️💥
#music #sports #outdoors #tradingcards #comics #toys #movies #gamers🕹️

You made a sushi bowl https://t.co/fVwBQbBM5A via @YouTube https://t.co/rEj44SPpId",0,1,0,41,0.185,0.815,0.0,-0.6124,1,0.6124
160,2023-04-09 23:59:20+00:00,NeoNetMusic,"Turistas en Semana Santa gastaron $95.957 millones

https://t.co/14VOBTw2aN",0,0,0,2893,0.0,1.0,0.0,0.0,0,0.0
161,2023-04-09 23:59:20+00:00,qfaJDChYfEf2znn,"@a92031550241651 ありがとうございます。
あんスタmusic
４回
basic
３回になります。
musicもbasic、あんスタ初心者(ランク29以下)のプロデューサーさんを招待ご協力お願いいたします。 無言入力OKです Music：okcnt5y8
 Basic： h9wccmbi",0,0,0,1,0.0,1.0,0.0,0.0,0,0.0
162,2023-04-09 23:59:20+00:00,Rjane0316,@bts_bighit @BIGHIT_MUSIC @billboard,0,0,0,0,0.0,1.0,0.0,0.0,0,0.0
163,2023-04-09 23:59:20+00:00,The_FrigoManiac,Mario movie was a ton of fun 9/10,0,2,0,358,0.0,0.68,0.32,0.5106,2,0.5106
164,2023-04-09 23:59:19+00:00,tsukunechan836,@Centerson_music 誰がぼっちじゃい,0,0,1,7,0.0,1.0,0.0,0.0,1,0.0
165,2023-04-09 23:59:19+00:00,Ibrahimothman_,just watched top gun on tiktok very good movie,0,3,1,134,0.179,0.448,0.373,0.3804,4,0.3804
166,2023-04-09 23:59:19+00:00,Qrobins_,"like I rememver seeing the event and thinking ""oh bringing Palpatine back is just a silly little thing for the game"" then it ended up being semi crucial information for the movie...",0,2,1,131,0.0,0.893,0.107,0.3818,3,0.3818
167,2023-04-09 23:59:19+00:00,oakhonestrecs,"🎵 OHR live music Sun! (4/9)🎵

Seattle, WA - 7:00 pm:
Sage Hatfield at @timslivemusic 

#Seattle #indiemusic #folk #pop https://t.co/v1nf43CS3z",0,1,0,38,0.0,1.0,0.0,0.0,1,0.0
168,2023-04-09 23:59:18+00:00,4lm4DIV29jBNh4T,@Chocolat_Music_ 当たりますように✨,0,0,0,497,0.0,0.465,0.535,0.3182,0,0.3182
169,2023-04-09 23:59:18+00:00,angelicavatrice,music will always be my favorite form of expressing love so i get you. https://t.co/vQVrB6crrh,0,2,0,2934,0.0,0.644,0.356,0.802,2,0.802
170,2023-04-09 23:59:18+00:00,cocoa_melanin__,i hate watching a movie with somebody and they on their phone,0,0,0,3275,0.252,0.748,0.0,-0.5719,0,0.5719
171,2023-04-09 23:59:18+00:00,sunnysidevans,back to my movie.,0,1,1,234,0.0,1.0,0.0,0.0,2,0.0
172,2023-04-09 23:59:18+00:00,SPID3RMARK,how was mjx sleeping on these beds? https://t.co/mFVMDuAQCZ,0,1,0,1262,0.0,1.0,0.0,0.0,1,0.0
173,2023-04-09 23:59:18+00:00,RDTVF,MARTIN #LiveOnAir        🎶🎵 Animal Souls 🇨🇦  Home Sweet Home 📡  🌎🌍🌏    📀 #MUSIC    @animalsoulsmus1             #RDT supports #Artists around the #MUSIC #UNIVERSE     #Listen https://t.co/f56KY71jVE  Visit https://t.co/RxJ39GurGu  #rtitbot,0,1,0,13687,0.0,0.867,0.133,0.6705,1,0.6705
174,2023-04-09 23:59:17+00:00,emi_MUZE,"朝、忘れないうちにポチッとね😊

リクエスト | MUSIC ON! TV（エムオン!） https://t.co/2ym7CfRIvo",2,2,0,1679,0.0,0.603,0.397,0.7639,4,0.7639
175,2023-04-09 23:59:17+00:00,BillyElliott23,@Sure_man85 @TIMsanity79 @wizkhalifa Calm down now I couldn’t name one song dope teacher didn’t know your music get up w @breezyswank tho he might be able to put you on,0,2,2,608,0.0,0.927,0.073,0.3182,4,0.3182
176,2023-04-09 23:59:17+00:00,aya_love83,"@Erina_music_ @yuki42197office こちらこそ素敵な音楽をありがとうございます🙇‍♀️
もっと音楽について知りたいと思いました☺️",0,2,0,176,0.0,0.75,0.25,0.4588,2,0.4588
177,2023-04-09 23:59:17+00:00,Music4_Soul,When did the vibes change to this,0,0,0,269,0.0,1.0,0.0,0.0,0,0.0
178,2023-04-09 23:59:16+00:00,jaffakoo,"life finds a way 
🦖 #namkook
🌱jurassic world au
🦕 10k, rated m 
🍃 enemies to lovers, mild movie peril, sexual tension, happy ending 
🔗https://t.co/FEuCAcflGO https://t.co/39bGiBvPoI",32,95,5,1669,0.209,0.611,0.181,-0.0258,132,0.0258
179,2023-04-09 23:59:16+00:00,jadisaaartist,damien chazelle will never make a movie greater than Whiplash,0,0,0,712,0.0,0.783,0.217,0.3612,0,0.3612
180,2023-04-09 23:59:16+00:00,blazed_austin,@haleyunho @Jay_n_Jay295 @lovelltrin did i just read that the movie was better ? 🫤,0,1,1,201,0.0,0.818,0.182,0.4404,2,0.4404
181,2023-04-09 23:59:16+00:00,GrannieThinks,@ImMeme0 Don’t forget #Biden was all about #WAP because he was playing her music and talking to her about stuff and she was campaigning for him,1,3,1,920,0.069,0.866,0.065,-0.0258,5,0.0258
182,2023-04-09 23:59:16+00:00,laurenl0ndonlow,Praise this was a cute movie .. Chloe did good,0,1,0,66,0.0,0.424,0.576,0.8591,1,0.8591
183,2023-04-09 23:59:15+00:00,DatelineNBC,Scott tells Amber about his favorite movie “The Shining” #Dateline https://t.co/CzbrhewzrT,3,15,2,458737,0.0,0.769,0.231,0.4588,20,0.4588
184,2023-04-09 23:59:15+00:00,AGSfantasies,@brownsfanuk Chill. This isn't an Alfred Hitchcock movie.,0,0,1,167,0.0,1.0,0.0,0.0,1,0.0
185,2023-04-09 23:59:15+00:00,unheardparent,"@MegEBrock @Disney It was great.  The theater was pretty packed and this is just the 2nd time my 6 year old has gone to a movie, and he did so well.",0,2,0,9302,0.0,0.736,0.264,0.8762,2,0.8762
186,2023-04-09 23:59:15+00:00,amiranafqh,dah lama fikir kalau buku @aimanpg_ buat movie mesti best. WE WANT PERMAINAN IN NETFLIX!!,0,0,1,4638,0.0,0.656,0.344,0.7793,1,0.7793
187,2023-04-09 23:59:15+00:00,LillyMolly1973,"@fom4834 I hope so, I love listening to new music, so thankyou Fareed",0,1,1,1367,0.0,0.608,0.392,0.7964,2,0.7964
188,2023-04-09 23:59:14+00:00,kongattorney,currently thinking about a horror movie with a zombie kong who returned after being killed in 1933. https://t.co/HBo0vwoNnD,27,105,11,129,0.339,0.661,0.0,-0.8481,143,0.8481
189,2023-04-09 23:59:14+00:00,EveOuellette7,In a cab and the driver asks me if there’s any music he wants me to play I say play @LaurenJauregui  and expectations and trust issues,0,0,1,132,0.0,0.74,0.26,0.7964,1,0.7964
190,2023-04-09 23:59:14+00:00,TrapFriendly,if i had to make an re4 movie id 100% cast robert pattinson as leon,0,0,0,10,0.0,1.0,0.0,0.0,0,0.0
191,2023-04-09 23:59:14+00:00,kkyukirby,does this mean new jungkook music because oh my god 😭💗 https://t.co/xYEdU1sKKF,22,118,0,26891,0.134,0.519,0.346,0.5994,140,0.5994
192,2023-04-09 23:59:14+00:00,bearjewivy,"I still remember I went out with this one girl when I was 19 and I showed her my first short film. We watched it together and then she had the audacity to call it a ""music video"". Let's just say that there's a reason I didn't continue seeing her",0,1,0,188,0.0,1.0,0.0,0.0,1,0.0
193,2023-04-09 23:59:13+00:00,Rudomike21,"@Spider_Devil7 No Sleep Till Brooklyn from Beastie Boys for a first of one of few licensed songs in the movie, and just like the rest it don’t in the movie I don’t mind them. https://t.co/oOnf8m0loY",0,3,0,14,0.058,0.875,0.066,0.0772,3,0.0772
194,2023-04-09 23:59:13+00:00,nyy_takes,"Another series win, hit the music https://t.co/CUMShCxvqJ",0,0,0,8,0.0,0.612,0.388,0.5859,0,0.5859
195,2023-04-09 23:59:13+00:00,Pocho22059768,I just rewatched the mario movie and nah man that was straight up peak,0,0,0,26,0.092,0.784,0.124,0.128,0,0.128
196,2023-04-09 23:59:13+00:00,CookieBearMochi,Love to see como muchas cuentas andan promocionando el hacer stream en Apple Music. Ya era hora de que nos pongamos los pantalones bien ajustados y domínenos Apple Music como lo hemos estado haciendo con spotify en los últimos años. No dejen ninguna plataforma de lado por favor.,2,3,0,813,0.041,0.832,0.128,0.6908,5,0.6908
197,2023-04-09 23:59:13+00:00,VM77Studios,@HeavenlyTapeALT Here’s Mario doing… what I think… is the Rockstar. https://t.co/Bqs8ksTG4N,0,0,0,53,0.0,1.0,0.0,0.0,0,0.0
198,2023-04-09 23:59:13+00:00,Lov6_music,"@Wc2OBmiTorXKMLI 次男くん、入学おめでとうございます🌸
充実した素敵な学校生活を送ってほしいですね！！",0,1,1,624,0.0,1.0,0.0,0.0,2,0.0
199,2023-04-09 23:59:12+00:00,KyeKye85,Pleaseeeee go and see the movie Air!! Soo good and so many great gems and inspiration especially when it comes to business and trusting in your beliefs even if no one else supports you at first.,0,3,0,881,0.045,0.616,0.338,0.9356,3,0.9356
200,2023-04-09 23:59:12+00:00,youtooloud7,"Three margaritas in and ain’t no music playing but I just heard Beyoncé  say I’m feeling seeeexxxxyyyyyyyy loud 
And clear with the guitar going",0,0,0,483,0.103,0.713,0.184,0.503,0,0.503
201,2023-04-09 23:59:12+00:00,alisekeeperr,the movie fall was crazy I almost fell out watching it 🤣😭,0,0,1,269,0.223,0.648,0.13,-0.3182,1,0.3182
202,2023-04-09 23:59:12+00:00,kimforevers45,If you don’t like music from the 60’s you can’t be trusted,0,0,0,21,0.0,0.641,0.359,0.6808,0,0.6808
203,2023-04-09 23:59:12+00:00,BIBLEGIRL222,the super mario bros movie absolutely highlighted the complexities and nuances in the gay experience better than bros did and ever could,1,35,2,31720,0.0,0.746,0.254,0.7783,38,0.7783
204,2023-04-09 23:59:11+00:00,Villamanjaro,LMFAOOOOOOOOOOOOOOOOOOOOOOOO https://t.co/hsnbeFK5Fu,1,4,0,263,0.0,1.0,0.0,0.0,5,0.0
205,2023-04-09 23:59:11+00:00,7ElevenKevinNG,"@TheCartoonBase Ngl Mario is better. At least when comparing the first movies. 

The first Sonic movie felt really. . . isolated. Meanwhile the Mario movie was just eye candy.",0,0,0,10,0.079,0.832,0.089,0.0865,0,0.0865
206,2023-04-09 23:59:10+00:00,haz_beard,@Jackhole_12345 The music from the late 80s TV show at the beginning had me rolling.,0,1,1,748,0.0,1.0,0.0,0.0,2,0.0
207,2023-04-09 23:59:10+00:00,LTCastell,@Odyne_LaFee I give the movie an 8. It was a pretty good movie.,0,1,1,40,0.0,0.643,0.357,0.7269,2,0.7269
208,2023-04-09 23:59:10+00:00,raymartin99rm,@shiraq_ @allREDevrythng @faiththegemini Why tf would she leave her own house nigga did you even watch the movie,0,0,1,128,0.066,0.934,0.0,-0.0516,1,0.0516
209,2023-04-09 23:59:10+00:00,DarkwingFat,"@mexopolis Sly Cooper - Movie or TV Show 
Battle Chef Brigade - TV Show 
The Darkside Detective - TV Show
Mutant Year Zero - Movie or TV Show https://t.co/yWqpUr19xx",0,2,0,120,0.085,0.915,0.0,-0.3818,2,0.3818
210,2023-04-09 23:59:10+00:00,TN3ZMA,no actually,0,0,0,46,0.688,0.312,0.0,-0.296,0,0.296
211,2023-04-09 23:59:10+00:00,sp4cectrl,Mario movie :3,0,0,0,148,0.0,0.377,0.623,0.5106,0,0.5106
212,2023-04-09 23:59:09+00:00,Jester19,"Its a Single Player Saturday....on a Sunday! Thats right, Back from the Mario movie and gonna finish Kingdom Hearts 1 on pc!!! #kingdomhearts #twitchstreamer 

https://t.co/vI1zRVuq4u",1,3,0,151,0.0,0.814,0.186,0.7556,4,0.7556
213,2023-04-09 23:59:09+00:00,k0rsejoey,"‼️‼️ SUPER MARIO BROS MOVIE SPOILERS ‼️‼️ TENGO TANTA PENITA QUE SON LINDOSSS, esta es una clara referencia a los juegos de mario and luigi, donde como q no se han visto x un par de horas y para ellos han pasado AÑOS sin verse CONSHESUMARE TENGO PENA 😭😭😭 https://t.co/ZokCjCWQjE",14,84,1,20,0.185,0.759,0.057,-0.8579,99,0.8579
214,2023-04-09 23:59:09+00:00,anujbhandare,@krishnaeyee music and family,0,0,0,130,0.0,1.0,0.0,0.0,0,0.0
215,2023-04-09 23:59:08+00:00,hiseralmitaa,i'm listenin' to the kind of music she doesn't like,0,1,0,124,0.19,0.81,0.0,-0.2755,1,0.2755
216,2023-04-09 23:59:08+00:00,ENGENE_ALWAYS,"Personas que fueron al music bank en París, se están volviendo engenes 🤭
Aunque literalmente eso parecía concierto de Enhypen!!",0,0,0,426,0.0,0.859,0.141,0.5837,0,0.5837
217,2023-04-09 23:59:08+00:00,bouhlam0930,"230408 
MUSIC BANK IN PARIS 
Felix 🐤 
#MusicBankParis2023 #MusicBankInParis 
#felix #필릭스 #스트레이키즈필릭스
#straykids #스트레이키즈 https://t.co/d8zXcesehi",4,15,0,2,0.0,1.0,0.0,0.0,19,0.0
218,2023-04-09 23:59:08+00:00,SamSdonnorummo,@lavern_spicer This movie explains what we are living thru now. They always show you what they are gonna do. I implore all of you to give it a watch. https://t.co/1B0hH7QYwz,0,0,1,22,0.0,1.0,0.0,0.0,1,0.0
219,2023-04-09 23:59:08+00:00,HotxxMagRadio,"#NowPlaying On #HotxxMagOnlineRadio K-SWAB! - City Rock
Visit: https://t.co/j9qfBFfaAx
Submit your music for rotation!
Email: HotxxMagOnlineRadio@gmail.com
#OnlineRadioStation #Music #Radio #IndieArtistK-SWAB! https://t.co/40HDKSokEl",0,0,0,1034,0.0,1.0,0.0,0.0,0,0.0
220,2023-04-09 23:59:08+00:00,Mindyc_13,So thankful for @weareKLOUD ! His music can turn any mood around 🖤⬛️ #thankful #weareKLOUD,0,3,0,432,0.0,0.568,0.432,0.9214,3,0.9214
221,2023-04-09 23:59:07+00:00,mulletviago,@lukewarmpotatos bro he was literally my first like movie crush as a kid,0,1,0,545,0.106,0.728,0.166,0.2263,1,0.2263
222,2023-04-09 23:59:07+00:00,SummerJ59221159,อยากให้ทำ the movie god valley ไม่ใช่ไรอยากเห็นแม่ใหญ่สู้ ตอนสาวสวยมากไม่ใช่แค่สวยนะเก่งมากด้วย ละศึกนั้นมีแต่ผู้ชายอะน่าสนุกดี,0,0,0,155,0.0,0.769,0.231,0.2732,0,0.2732
223,2023-04-09 23:59:07+00:00,yeahokayyeh,https://t.co/HuAgo5270G,0,0,0,211,0.0,1.0,0.0,0.0,0,0.0
224,2023-04-09 23:59:06+00:00,ecuamerican,@Most_Maximus1 Shocked that a movie reference boy account can’t tell the difference between commenting on a post and “random” comment. But hey! gotta own the libs by showing your ass right?,0,0,0,385,0.187,0.813,0.0,-0.7712,0,0.7712
225,2023-04-09 23:59:06+00:00,ForeverBowie1,S/T Vintage 1973 Sheet Music Book VG  https://t.co/07aCz0ZFPq https://t.co/Hsxh6fdYHf,1,13,0,6314,0.0,1.0,0.0,0.0,14,0.0
226,2023-04-09 23:59:06+00:00,GlamRockAutos,"This movie was peak, I’ll say it 🤷🏽‍♂️
Fast paced but still loved it https://t.co/zFtuBBAinQ",0,2,1,541,0.0,0.789,0.211,0.7469,3,0.7469
227,2023-04-09 23:59:05+00:00,designdivil,"Hey! Why not check out our guitar wraps, I mean it couldn't hurt to have a look right? you can find them at https://t.co/7pmzWBViDJ
-------------------
#guitar #guitars #music #country #rock #blues #DIY #inspiration #inspirational #diy #influencermarketing #influencer",0,0,0,3126,0.0,0.777,0.223,0.8679,0,0.8679
